8477419,Mason Geertsen,D,NJD,2946,0,0,31,2,8,19,0,0,0,2946,31,0,0.0,0,0,0,0,0,1,-1,0,87,20,171,0,0,7,0,1,3,0,0,0,171,7,0,0,0,0,0,0,0,0,0,0,4,3,353.666,0
8478399,Jonas Siegenthaler,D,NJD,1128,0,0,0,0,1,1,0,0,0,920,0,0,0,0,0,0,0,208,1,-1,0,28,0,1128,0,0,0,0,1,1,0,0,0,920,0,0,0,0,0,0,0,208,1,-1,0,28,0,383.08175,0
8478399,Jonas Siegenthaler,D,NJD,4561,0,0,7,4,4,3,0,0,7,3787,7,0,0.0,0,0,0,0,767,6,-2,0,90,9,3433,0,0,7,4,3,2,0,0,7,2867,7,0,0.0,0,0,0,0,559,5,-1,0,62,9,615.0898125,0
8478399,Jonas Siegenthaler,D,NJD,7406,0,0,11,6,7,9,0,0,7,6438,11,0,0.0,0,0,0,0,961,9,1,0,152,26,2845,0,0,4,2,3,6,0,0,0,2651,4,0,0.0,0,0,0,0,194,3,3,0,62,17,602.0660625,0
8478399,Jonas Siegenthaler,D,NJD,11070,0,0,11,12,10,13,0,0,11,9307,11,0,0.0,0,0,0,0,1752,16,0,0,224,41,3664,0,0,0,6,3,4,0,0,4,2869,0,0,0.0,0,0,0,0,791,7,-1,0,72,15,612.5163125,0
8478399,Jonas Siegenthaler,D,NJD,15362,2,0,13,13,14,16,0,0,11,13231,13,0,0.0,0,0,0,0,2120,23,2,2,319,64,4292,2,0,2,1,4,3,0,0,0,3924,2,0,0.0,0,0,0,0,368,7,2,2,95,23,658.3545937499999,0
8478399,Jonas Siegenthaler,D,NJD,17556,4,0,13,14,16,20,0,0,18,15192,13,0,0.0,0,0,0,0,2346,27,1,4,365,79,2194,2,0,0,1,2,4,0,0,7,1961,0,0,0.0,0,0,0,0,226,4,-1,2,46,15,558.153875,0
8478399,Jonas Siegenthaler,D,NJD,21187,4,0,13,20,19,23,0,0,24,18315,13,0,0.0,0,0,0,0,2848,32,2,4,434,95,3631,0,0,0,6,3,3,0,0,6,3123,0,0,0.0,0,0,0,0,502,5,1,0,69,16,653.345625,0
8478399,Jonas Siegenthaler,D,NJD,24532,4,0,17,27,22,24,0,0,24,21141,17,0,0.0,0,0,0,0,3367,35,-3,4,506,96,3345,0,0,4,7,3,1,0,0,0,2826,4,0,0.0,0,0,0,0,519,3,-5,0,72,1,685.8335,0
8478401,Pavel Zacha,C,NJD,1070,1,0,0,3,1,2,0,0,145,759,0,50.0,0.0,0,0,0,0,166,0,0,1,29,9,1070,1,0,0,3,1,2,0,0,145,759,0,50.0,0.0,0,0,0,0,166,0,0,1,29,9,383.08175,0
