ID,Name,Position,Team,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,fanPts,timeOnIce_W,assists_W,goals_W,pim_W,shots_W,games_W,hits_W,powerPlayGoals_W,powerPlayPoints_W,powerPlayTimeOnIce_W,evenTimeOnIce_W,penaltyMinutes_W,faceOffPct_W,shotPct_W,gameWinningGoals_W,overTimeGoals_W,shortHandedGoals_W,shortHandedPoints_W,shortHandedTimeOnIce_W,blocked_W,plusMinus_W,points_W,shifts_W,fanPts_W,upcomingDifficulty,truth
8477454,Adam Erne,L,DET,36665,6,4,22,51,44,88,0,0,3091,33267,22,57.51782815936953,12.500514326244593,1,0,0,0,307,34,-21,10,807,189,2276,0,0,2,3,3,5,0,0,137,2139,2,53.125,0.0,0,0,0,0,0,3,-5,0,57,1,696.4061,0
8477454,Adam Erne,L,DET,38456,6,4,24,54,46,90,0,0,3180,34969,24,28.758914079684764,3.1251285815611483,1,0,0,0,307,35,-21,10,847,195,1791,0,0,2,3,2,2,0,0,89,1702,2,0.0,0.0,0,0,0,0,0,1,0,0,40,6,697.3296,0
8477454,Adam Erne,L,DET,39849,6,4,24,62,48,94,0,0,3281,36261,24,14.379457039842382,0.7812821453902871,1,0,0,0,307,35,-21,10,879,207,1393,0,0,0,8,2,4,0,0,101,1292,0,0.0,0.0,0,0,0,0,0,0,0,0,32,12,644.5124000000001,0
8477454,Adam Erne,L,DET,41621,7,4,24,65,50,97,0,0,3632,37682,24,57.18972851992119,0.19532053634757177,1,0,0,0,307,35,-21,11,920,217,1772,1,0,0,3,2,3,0,0,351,1421,0,50.0,0.0,0,0,0,0,0,0,0,1,41,10,679.039,0
8477454,Adam Erne,L,DET,43150,8,4,26,71,52,99,0,0,3824,39019,26,28.594864259960595,0.04883013408689294,1,0,0,0,307,36,-22,12,952,228,1529,1,0,2,6,2,2,0,0,192,1337,2,0.0,0.0,0,0,0,0,0,1,-1,1,32,11,948.6641000000001,0
8477454,Adam Erne,L,DET,45563,9,4,26,74,55,102,0,0,4161,41095,26,64.2974321299803,0.012207533521723235,1,0,0,0,307,36,-22,13,1005,238,2413,1,0,0,3,3,3,0,0,337,2076,0,50.0,0.0,0,0,0,0,0,0,0,1,53,10,1038.672,0
8477479,Tyler Bertuzzi,L,DET,2393,1,4,4,6,2,3,1,1,326,1931,4,50.0,25.0,0,0,0,0,136,3,5,5,50,60,2393,1,4,4,6,2,3,1,1,326,1931,4,50.0,25.0,0,0,0,0,136,3,5,5,50,60,1365.3891,0
8477479,Tyler Bertuzzi,L,DET,5399,3,6,8,14,5,4,1,1,1086,4092,8,58.335,21.875,2,0,0,0,221,3,8,9,113,115,3006,2,2,4,8,3,1,0,0,760,2161,4,33.335,18.75,2,0,0,0,85,0,3,4,63,55,956.8675000000001,0
8477479,Tyler Bertuzzi,L,DET,7712,3,6,8,20,7,6,1,1,1524,5846,8,58.335,5.46875,2,0,0,0,342,4,7,9,160,122,2313,0,0,0,6,2,2,0,0,438,1754,0,0,0.0,0,0,0,0,121,1,-1,0,47,7,1335.0254,0
8477479,Tyler Bertuzzi,L,DET,11277,6,9,10,25,10,9,1,2,2033,8704,10,29.1675,67.35859375,2,0,0,0,540,6,10,15,229,170,3565,3,3,2,5,3,3,0,1,509,2858,2,0.0,66.675,0,0,0,0,198,2,3,6,69,48,1087.3991999999998,0
8477479,Tyler Bertuzzi,L,DET,14873,7,9,12,32,13,14,1,2,2549,11650,12,82.291875,16.8396484375,2,0,0,0,674,9,9,16,293,187,3596,1,0,2,7,3,5,0,0,516,2946,2,75.0,0.0,0,0,0,0,134,3,-1,1,64,17,1310.3217,0
8477479,Tyler Bertuzzi,L,DET,19374,8,9,12,38,17,15,1,2,2781,15842,12,20.57296875,2.1049560546875,2,0,0,0,751,11,9,17,377,200,4501,1,0,0,6,4,1,0,0,232,4192,0,0.0,0.0,0,0,0,0,77,2,0,1,84,13,688.6197999999999,0
8477479,Tyler Bertuzzi,L,DET,21722,9,9,12,47,19,17,1,2,2996,17961,12,5.1432421875,0.526239013671875,2,0,0,0,765,14,9,18,422,218,2348,1,0,0,9,2,2,0,0,215,2119,0,0.0,0.0,0,0,0,0,14,3,0,1,45,18,994.0378000000001,0
8477479,Tyler Bertuzzi,L,DET,22898,9,9,12,49,20,19,1,2,3097,18935,12,5.1432421875,0.2631195068359375,2,0,0,0,866,14,9,18,446,222,1176,0,0,0,2,1,2,0,0,101,974,0,0,0.0,0,0,0,0,101,0,0,0,24,4,941.774,0
8477479,Tyler Bertuzzi,L,DET,26506,9,12,16,60,23,20,1,2,3762,21878,16,1.285810546875,56.282889938354494,3,0,0,0,866,15,12,21,507,269,3608,0,3,4,11,3,1,0,0,665,2943,4,0.0,56.25,1,0,0,0,0,1,3,3,61,47,682.3797,0
8477479,Tyler Bertuzzi,L,DET,28912,9,13,16,62,25,21,1,2,4286,23760,16,1.285810546875,53.14144496917724,3,0,0,0,866,15,11,22,549,276,2406,0,1,0,2,2,1,0,0,524,1882,0,0,25.0,0,0,0,0,0,0,-1,1,42,7,955.7324000000001,0
8477479,Tyler Bertuzzi,L,DET,32539,10,16,28,69,28,25,1,3,4831,26777,28,1.285810546875,35.792680621147156,4,0,1,1,931,16,12,26,618,334,3627,1,3,12,7,3,4,0,1,545,3017,12,0,29.15,1,0,1,1,65,1,1,4,69,58,1005.123,2
8477479,Tyler Bertuzzi,L,DET,36490,13,18,30,81,31,28,3,6,5801,29532,30,1.285810546875,19.074085077643396,5,0,1,1,1157,17,13,31,681,408,3951,3,2,2,12,3,3,2,3,970,2755,2,0,14.6,1,0,0,0,226,1,1,5,63,74,1001.0185999999999,1
8477479,Tyler Bertuzzi,L,DET,40118,17,19,37,87,34,28,4,7,6319,32517,37,1.285810546875,8.634260634705424,5,0,1,2,1282,17,14,36,740,448,3628,4,1,7,6,3,0,1,1,518,2985,7,0,6.25,0,0,0,1,125,0,1,5,59,40,969.8057000000001,0
8477479,Tyler Bertuzzi,L,DET,43815,18,21,37,95,37,31,4,8,6623,35873,37,1.285810546875,23.979282579338175,5,0,1,2,1319,21,12,39,804,477,3697,1,2,0,8,3,3,0,1,304,3356,0,0,22.9,0,0,0,0,37,4,-2,3,64,29,696.4061,0
8477479,Tyler Bertuzzi,L,DET,46464,18,22,39,100,39,32,4,8,6763,38292,39,1.285810546875,22.644820644834542,5,0,1,2,1409,23,10,40,852,487,2649,0,1,2,5,2,1,0,0,140,2419,2,0,16.65,0,0,0,0,90,2,-2,1,48,10,697.3296,0
8477479,Tyler Bertuzzi,L,DET,48531,19,23,39,103,41,32,4,8,7083,40039,39,1.285810546875,27.972410322417268,5,0,1,2,1409,23,11,42,886,502,2067,1,1,0,3,2,0,0,0,320,1747,0,0,16.65,0,0,0,0,0,0,1,2,34,15,644.5124000000001,0
8477479,Tyler Bertuzzi,L,DET,51383,21,23,39,111,43,34,4,8,7636,42337,39,1.285810546875,6.993102580604317,5,0,1,2,1410,23,12,44,931,522,2852,2,0,0,8,2,2,0,0,553,2298,0,0,0.0,0,0,0,0,1,0,1,2,45,20,679.039,0
8477479,Tyler Bertuzzi,L,DET,53726,21,23,39,116,45,36,4,8,8068,44238,39,1.285810546875,1.7482756451510792,5,0,1,2,1420,28,6,44,970,522,2343,0,0,0,5,2,2,0,0,432,1901,0,0,0.0,0,0,0,0,10,5,-6,0,39,0,948.6641000000001,0
8477479,Tyler Bertuzzi,L,DET,57330,23,24,39,125,48,40,4,9,8664,47124,39,1.285810546875,16.868534455643882,5,0,1,2,1542,28,8,47,1033,555,3604,2,1,0,9,3,4,0,1,596,2886,0,0,16.65,0,0,0,0,122,0,2,3,63,33,1038.672,0
8477851,Jordan Oesterle,D,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,956.8675000000001,0
8477851,Jordan Oesterle,D,DET,1038,1,0,0,1,1,2,0,0,0,1025,0,0,0.0,0,0,0,0,13,0,-1,1,23,5,1038,1,0,0,1,1,2,0,0,0,1025,0,0,0.0,0,0,0,0,13,0,-1,1,23,5,1335.0254,0
8477851,Jordan Oesterle,D,DET,3127,1,0,0,3,3,3,0,0,0,3043,0,0,0.0,0,0,0,0,84,1,-2,1,66,7,2089,0,0,0,2,2,1,0,0,0,2018,0,0,0.0,0,0,0,0,71,1,-1,0,43,2,1310.3217,0
8477851,Jordan Oesterle,D,DET,5328,1,0,0,6,5,4,0,0,0,5140,0,0,0.0,0,0,0,0,188,2,-1,1,109,14,2201,0,0,0,3,2,1,0,0,0,2097,0,0,0.0,0,0,0,0,104,1,1,0,43,7,688.6197999999999,0
8477851,Jordan Oesterle,D,DET,7611,1,0,2,9,7,5,0,0,0,7353,2,0,0.0,0,0,0,0,258,6,0,1,158,24,2283,0,0,2,3,2,1,0,0,0,2213,2,0,0.0,0,0,0,0,70,4,1,0,49,10,994.0378000000001,0
8477851,Jordan Oesterle,D,DET,11059,2,0,2,13,10,5,0,0,0,10587,2,0,0.0,0,0,0,0,472,11,2,2,221,41,3448,1,0,0,4,3,0,0,0,0,3234,0,0,0.0,0,0,0,0,214,5,2,1,63,17,984.3396,0
8477851,Jordan Oesterle,D,DET,14545,2,0,2,19,13,6,0,0,1,13552,2,0,0.0,0,0,0,0,992,12,-1,2,280,43,3486,0,0,0,6,3,1,0,0,1,2965,0,0,0.0,0,0,0,0,520,1,-3,0,59,2,941.774,0
8477851,Jordan Oesterle,D,DET,17036,2,0,4,26,16,6,0,0,1,15942,4,0,0.0,0,0,0,0,1093,15,-1,2,330,53,2491,0,0,2,7,3,0,0,0,0,2390,2,0,0.0,0,0,0,0,101,3,0,0,50,10,682.3797,0
8477851,Jordan Oesterle,D,DET,19166,2,0,4,27,18,7,0,0,1,17959,4,0,0.0,0,0,0,0,1206,17,-3,2,371,53,2130,0,0,0,1,2,1,0,0,0,2017,0,0,0.0,0,0,0,0,113,2,-2,0,41,0,955.7324000000001,0
8477851,Jordan Oesterle,D,DET,20151,3,0,4,28,19,7,0,0,1,18883,4,0,0.0,0,0,0,0,1267,18,-2,3,393,61,985,1,0,0,1,1,0,0,0,0,924,0,0,0.0,0,0,0,0,61,1,1,1,22,8,1005.123,0
8477851,Jordan Oesterle,D,DET,21499,3,0,4,28,20,8,0,0,1,20133,4,0,0.0,0,0,0,0,1365,20,-2,3,415,64,1348,0,0,0,0,1,1,0,0,0,1250,0,0,0.0,0,0,0,0,98,2,0,0,22,3,969.8057000000001,0
8477851,Jordan Oesterle,D,DET,25111,4,0,4,35,23,12,0,0,3,23559,4,0,0.0,0,0,0,0,1549,23,-1,4,487,84,3612,1,0,0,7,3,4,0,0,2,3426,0,0,0.0,0,0,0,0,184,3,1,1,72,20,696.4061,0
8477851,Jordan Oesterle,D,DET,27793,4,1,4,38,25,13,0,0,3,26241,4,0,12.5,1,1,0,0,1549,24,-1,5,535,105,2682,0,1,0,3,2,1,0,0,0,2682,0,0,12.5,1,1,0,0,0,1,0,1,48,21,697.3296,0
8477851,Jordan Oesterle,D,DET,29950,4,1,4,40,27,13,0,0,72,28268,4,0,6.25,1,1,0,0,1610,28,-1,5,577,111,2157,0,0,0,2,2,0,0,0,69,2027,0,0,0.0,0,0,0,0,61,4,0,0,42,6,948.6641000000001,0
8477851,Jordan Oesterle,D,DET,32211,5,1,4,41,29,13,0,0,72,30290,4,0,3.125,1,1,0,0,1849,31,1,6,617,123,2261,1,0,0,1,2,0,0,0,0,2022,0,0,0.0,0,0,0,0,239,3,2,1,40,12,1038.672,0
8477944,Jakub Vrana,L,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1038.672,2
8477946,Dylan Larkin,C,DET,699,0,1,10,3,1,1,0,0,202,494,10,33.335,16.65,0,0,0,0,3,1,3,1,11,17,699,0,1,10,3,1,1,0,0,202,494,10,33.335,16.65,0,0,0,0,3,1,3,1,11,17,1365.3891,1
8477946,Dylan Larkin,C,DET,4781,5,2,14,15,5,2,1,2,1096,3661,14,56.3040625,7.290625,0,0,0,0,24,1,5,7,90,72,4082,5,1,4,12,4,1,1,2,894,3167,4,54.220625,6.25,0,0,0,0,21,0,2,6,79,55,956.8675000000001,0
8477946,Dylan Larkin,C,DET,8505,5,3,14,29,8,4,1,2,1672,6803,14,46.2042578125,13.411328125,1,1,0,0,30,5,5,8,156,108,3724,0,1,0,14,3,2,0,0,576,3142,0,39.16625,12.5,1,1,0,0,6,4,0,1,66,36,1335.0254,0
8477946,Dylan Larkin,C,DET,9656,5,3,14,31,9,4,1,2,1890,7736,14,38.48712890625,6.7056640625,1,1,0,0,30,6,4,8,178,109,1151,0,0,0,2,1,0,0,0,218,933,0,15.385,0.0,0,0,0,0,0,1,-1,0,22,1,1087.3991999999998,0
8477946,Dylan Larkin,C,DET,13193,5,6,14,42,12,5,1,2,2413,10750,14,43.362141113281254,37.3132080078125,3,2,0,0,30,8,4,11,240,161,3537,0,3,0,11,3,1,0,0,523,3014,0,38.551249999999996,36.475,2,1,0,0,0,2,0,3,62,52,1310.3217,1
8477946,Dylan Larkin,C,DET,17098,7,9,14,53,16,6,2,3,2645,14416,14,42.55075881958008,31.48207550048828,3,2,0,0,37,8,1,16,317,203,3905,2,3,0,11,4,1,1,1,232,3666,0,39.840625,29.15,0,0,0,0,7,0,-3,5,77,42,688.6197999999999,0
8477946,Dylan Larkin,C,DET,19637,9,10,14,56,18,7,2,3,2870,16716,14,66.05268970489502,32.87051887512207,3,2,0,0,51,8,4,19,363,227,2539,2,1,0,3,2,1,0,0,225,2300,0,55.415,25.0,0,0,0,0,14,0,3,3,46,24,994.0378000000001,0
8477946,Dylan Larkin,C,DET,23411,11,10,14,60,21,8,2,4,3393,19964,14,59.151586213111884,8.217629718780518,3,2,0,0,54,10,6,21,431,248,3774,2,0,0,4,3,1,0,1,523,3248,0,50.895,0.0,0,0,0,0,3,2,2,2,68,21,984.3396,0
8477946,Dylan Larkin,C,DET,26954,12,10,16,69,24,9,2,4,3758,23142,16,60.808948276638986,1.0272037148475648,3,2,0,0,54,11,0,22,495,251,3543,1,0,2,9,3,1,0,0,365,3178,2,53.415,0.0,0,0,0,0,0,1,-6,1,64,3,941.774,1
8477946,Dylan Larkin,C,DET,30678,14,15,16,78,27,15,3,5,4423,26201,16,51.68486853457987,65.75340046435595,3,2,0,0,54,13,3,29,557,322,3724,2,5,0,9,3,6,1,1,665,3059,0,44.08375,65.625,0,0,0,0,0,2,3,7,62,71,682.3797,0
8477946,Dylan Larkin,C,DET,32881,15,15,16,83,29,15,3,5,4872,27955,16,65.54621713364497,16.438350116088987,3,2,0,0,54,13,2,30,599,329,2203,1,0,0,5,2,0,0,0,449,1754,0,52.625,0.0,0,0,0,0,0,0,-1,1,42,7,955.7324000000001,0
8477946,Dylan Larkin,C,DET,35544,16,16,23,90,32,22,3,5,5306,30184,23,50.85327714170562,9.109587529022246,3,2,0,0,54,14,3,32,651,356,2663,1,1,7,7,3,7,0,0,434,2229,7,42.66,5.0,0,0,0,0,0,1,1,2,52,27,1005.123,0
8477946,Dylan Larkin,C,DET,37896,18,16,25,102,34,22,3,6,6098,31742,25,48.0483192854264,2.2773968822555615,3,2,0,0,56,14,4,34,689,380,2352,2,0,2,12,2,0,0,1,792,1558,2,35.335,0.0,0,0,0,0,2,0,1,2,38,24,1001.0185999999999,0
8477946,Dylan Larkin,C,DET,41833,18,19,25,109,37,28,3,6,6710,35015,25,52.3760399106783,21.122174610281945,4,3,0,0,108,15,4,37,758,422,3937,0,3,0,7,3,6,0,0,612,3273,0,46.37,20.8375,1,1,0,0,52,1,0,3,69,42,969.8057000000001,1
8477946,Dylan Larkin,C,DET,45506,19,22,27,121,40,30,4,7,7011,38361,27,34.86325498883479,28.890271826285243,4,3,0,0,134,15,3,41,827,466,3673,1,3,2,12,3,2,1,1,301,3346,2,28.31625,26.25,0,0,0,0,26,0,-1,4,69,44,696.4061,0
8477946,Dylan Larkin,C,DET,48013,21,23,29,128,42,32,4,7,7151,40728,29,43.923313747208695,21.59513591314262,4,3,0,0,134,15,3,44,873,489,2507,2,1,2,7,2,2,0,0,140,2367,2,35.207499999999996,7.15,0,0,0,0,0,0,0,3,46,23,697.3296,1
8477946,Dylan Larkin,C,DET,50243,25,24,33,131,44,32,5,9,7471,42633,33,55.85332843680217,27.44756795657131,4,3,0,0,139,16,7,49,914,535,2230,4,1,4,3,2,0,1,2,320,1905,4,44.8725,16.65,0,0,0,0,5,1,4,5,41,46,644.5124000000001,0
8477946,Dylan Larkin,C,DET,53056,26,26,33,140,46,32,5,10,8094,44822,33,53.67833210920054,23.111891989142826,4,3,0,0,140,17,8,52,961,565,2813,1,2,0,9,2,0,0,1,623,2189,0,39.714999999999996,16.25,0,0,0,0,1,1,1,3,47,30,679.039,0
8477946,Dylan Larkin,C,DET,55485,29,26,33,144,48,34,5,11,8494,46841,33,48.139583027300134,5.777972997285707,4,3,0,0,150,17,4,55,1001,577,2429,3,0,0,4,2,2,0,1,400,2019,0,34.72,0.0,0,0,0,0,10,0,-4,3,40,12,948.6641000000001,0
8477946,Dylan Larkin,C,DET,59177,29,27,37,156,51,40,5,11,9085,49831,37,36.69869787841252,3.8472466246607135,4,3,0,0,261,19,3,56,1068,601,3692,0,1,4,12,3,6,0,0,591,2990,4,30.68125,3.125,0,0,0,0,111,2,-1,1,67,24,1038.672,0
8479355,Olli Juolevi,D,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1094.9947,0
8479355,Olli Juolevi,D,DET,890,0,0,0,1,2,0,0,0,0,890,0,0,0.0,0,0,0,0,0,0,0,0,20,1,890,0,0,0,1,2,0,0,0,0,890,0,0,0.0,0,0,0,0,0,0,0,0,20,1,790.8585,0
8479355,Olli Juolevi,D,DET,2467,0,0,0,5,4,4,0,0,0,2374,0,0,0.0,0,0,0,0,93,2,-1,0,60,9,1577,0,0,0,4,2,4,0,0,0,1484,0,0,0.0,0,0,0,0,93,2,-1,0,40,8,1050.2939000000001,0
8479355,Olli Juolevi,D,DET,2958,0,0,0,5,5,4,0,0,0,2865,0,0,0.0,0,0,0,0,93,3,-3,0,75,6,491,0,0,0,0,1,0,0,0,0,491,0,0,0.0,0,0,0,0,0,1,-2,0,15,-3,1203.0954000000002,0
8479355,Olli Juolevi,D,DET,5840,0,0,2,7,8,8,0,0,0,5734,2,0,0.0,0,0,0,0,106,5,1,0,146,22,2882,0,0,2,2,3,4,0,0,0,2869,2,0,0.0,0,0,0,0,13,2,4,0,71,16,1461.6739,0
8479355,Olli Juolevi,D,DET,6760,0,0,2,9,9,8,0,0,0,6654,2,0,0.0,0,0,0,0,106,6,1,0,167,25,920,0,0,0,2,1,0,0,0,0,920,0,0,0.0,0,0,0,0,0,1,0,0,21,3,679.039,0
8479379,Givani Smith,R,DET,877,0,0,8,0,2,1,0,0,0,877,8,0,0.0,0,0,0,0,0,1,0,0,25,2,877,0,0,8,0,2,1,0,0,0,877,8,0,0.0,0,0,0,0,0,1,0,0,25,2,1365.3891,0
8479379,Givani Smith,R,DET,2590,0,0,19,4,5,11,0,0,0,2590,19,0,0.0,0,0,0,0,0,1,-2,0,67,12,1713,0,0,11,4,3,10,0,0,0,1713,11,0,0.0,0,0,0,0,0,0,-2,0,42,10,956.8675000000001,0
8479379,Givani Smith,R,DET,3542,0,0,19,5,7,13,0,0,0,3542,19,0,0.0,0,0,0,0,0,1,-3,0,91,13,952,0,0,0,1,2,2,0,0,0,952,0,0,0.0,0,0,0,0,0,0,-1,0,24,1,1335.0254,0
8479379,Givani Smith,R,DET,5127,0,0,19,7,10,18,0,0,0,5127,19,0,0.0,0,0,0,0,0,4,-3,0,127,23,1585,0,0,0,2,3,5,0,0,0,1585,0,0,0.0,0,0,0,0,0,3,0,0,36,10,1087.3991999999998,0
8479379,Givani Smith,R,DET,5761,0,0,19,9,12,19,0,0,0,5761,19,0,0.0,0,0,0,0,0,5,-4,0,143,25,634,0,0,0,2,2,1,0,0,0,634,0,0,0.0,0,0,0,0,0,1,-1,0,16,2,1310.3217,0
8479379,Givani Smith,R,DET,7009,0,1,19,13,14,24,0,0,0,7009,19,0,12.5,0,0,0,0,0,6,-5,1,172,39,1248,0,1,0,4,2,5,0,0,0,1248,0,0,12.5,0,0,0,0,0,1,-1,1,29,14,688.6197999999999,0
8479379,Givani Smith,R,DET,8054,1,1,19,15,16,27,0,0,0,8054,19,0,3.125,0,0,0,0,0,8,-5,2,196,50,1045,1,0,0,2,2,3,0,0,0,1045,0,0,0.0,0,0,0,0,0,2,0,1,24,11,994.0378000000001,0
8479379,Givani Smith,R,DET,9369,2,2,21,21,19,33,0,0,0,9369,21,0,17.040625,0,0,0,0,0,11,-1,4,228,83,1315,1,1,2,6,3,6,0,0,0,1315,2,0,16.65,0,0,0,0,0,3,4,2,32,33,984.3396,0
8479379,Givani Smith,R,DET,10945,2,2,26,23,22,36,0,0,0,10945,26,0,4.26015625,0,0,0,0,0,14,-2,4,263,89,1576,0,0,5,2,3,3,0,0,0,1576,5,0,0.0,0,0,0,0,0,3,-1,0,35,6,941.774,0
8479379,Givani Smith,R,DET,12180,2,2,26,24,24,39,0,0,0,12180,26,0,2.130078125,0,0,0,0,0,15,-1,4,291,96,1235,0,0,0,1,2,3,0,0,0,1235,0,0,0.0,0,0,0,0,0,1,1,0,28,7,955.7324000000001,0
8479379,Givani Smith,R,DET,13350,2,2,63,30,27,45,0,0,0,13350,63,0,0.53251953125,0,0,0,0,0,16,-2,4,322,107,1170,0,0,37,6,3,6,0,0,0,1170,37,0,0.0,0,0,0,0,0,1,-1,0,31,11,1005.123,0
8479379,Givani Smith,R,DET,14835,2,2,68,34,30,50,0,0,2,14833,68,0,0.1331298828125,0,0,0,0,0,16,-3,4,359,114,1485,0,0,5,4,3,5,0,0,2,1483,5,0,0.0,0,0,0,0,0,0,-1,0,37,7,1001.0185999999999,0
8479379,Givani Smith,R,DET,16023,2,2,73,34,33,53,0,0,2,16021,73,0,0.1331298828125,0,0,0,0,0,17,-4,4,385,116,1188,0,0,5,0,3,3,0,0,0,1188,5,0,0.0,0,0,0,0,0,1,-1,0,26,2,969.8057000000001,0
8479379,Givani Smith,R,DET,17274,2,3,87,37,36,59,0,0,2,17272,87,0,25.033282470703124,0,0,0,0,0,19,-3,5,417,135,1251,0,1,14,3,3,6,0,0,0,1251,14,0,25.0,0,0,0,0,0,2,1,1,32,19,696.4061,0
8479379,Givani Smith,R,DET,17743,2,3,87,37,37,59,0,0,2,17741,87,0,25.033282470703124,0,0,0,0,0,19,-3,5,428,135,469,0,0,0,0,1,0,0,0,0,469,0,0,0.0,0,0,0,0,0,0,0,0,11,0,697.3296,0
8479379,Givani Smith,R,DET,18667,2,4,89,39,39,65,0,0,2,18665,89,0,37.516641235351564,0,0,0,0,0,19,-3,6,450,149,924,0,1,2,2,2,6,0,0,0,924,2,0,25.0,0,0,0,0,0,0,0,1,22,14,644.5124000000001,0
8479379,Givani Smith,R,DET,19579,2,4,91,40,41,69,0,0,2,19567,91,0,18.758320617675782,0,0,0,0,10,19,-5,6,474,150,912,0,0,2,1,2,4,0,0,0,902,2,0,0.0,0,0,0,0,10,0,-2,0,24,1,948.6641000000001,0
8479379,Givani Smith,R,DET,20325,2,4,91,40,42,71,0,0,2,20313,91,0,18.758320617675782,0,0,0,0,10,19,-6,6,489,150,746,0,0,0,0,1,2,0,0,0,746,0,0,0.0,0,0,0,0,0,0,-1,0,15,0,1038.672,0
8479425,Filip Hronek,D,DET,2912,1,0,14,1,2,2,0,1,349,2280,14,0,0.0,0,0,0,0,283,2,1,1,60,13,2912,1,0,14,1,2,2,0,1,349,2280,14,0,0.0,0,0,0,0,283,2,1,1,60,13,1365.3891,0
8479425,Filip Hronek,D,DET,5531,1,0,14,4,4,2,0,1,647,4386,14,0,0.0,0,0,0,0,498,5,1,1,109,19,2619,0,0,0,3,2,0,0,0,298,2106,0,0,0.0,0,0,0,0,215,3,0,0,49,6,956.8675000000001,0
8479425,Filip Hronek,D,DET,9737,2,1,16,10,7,4,0,1,992,7900,16,0,50.0,0,0,0,0,845,11,2,3,194,45,4206,1,1,2,6,3,2,0,0,345,3514,2,0,50.0,0,0,0,0,347,6,1,2,85,26,1335.0254,0
8479425,Filip Hronek,D,DET,15248,5,1,18,15,11,9,0,2,1499,12439,18,0,6.25,0,0,0,0,1310,18,3,6,293,78,5511,3,0,2,5,4,5,0,1,507,4539,2,0,0.0,0,0,0,0,465,7,1,3,99,33,1087.3991999999998,0
8479425,Filip Hronek,D,DET,19574,7,1,22,18,14,9,0,2,1886,16026,22,0,0.78125,0,0,0,0,1662,26,3,8,372,97,4326,2,0,4,3,3,0,0,0,387,3587,4,0,0.0,0,0,0,0,352,8,0,2,79,19,1310.3217,0
8479425,Filip Hronek,D,DET,24797,8,1,24,27,18,15,0,2,2078,20823,24,0,0.048828125,0,0,0,0,1896,33,0,9,472,117,5223,1,0,2,9,4,6,0,0,192,4797,2,0,0.0,0,0,0,0,234,7,-3,1,100,20,688.6197999999999,0
8479425,Filip Hronek,D,DET,27668,10,1,24,33,20,15,0,2,2235,23335,24,0,0.01220703125,0,0,0,0,2098,35,2,11,527,137,2871,2,0,0,6,2,0,0,0,157,2512,0,0,0.0,0,0,0,0,202,2,2,2,55,20,994.0378000000001,0
8479425,Filip Hronek,D,DET,31777,10,2,24,37,23,19,0,2,2337,27091,24,0,25.0030517578125,0,0,0,0,2349,36,1,12,604,150,4109,0,1,0,4,3,4,0,0,102,3756,0,0,25.0,0,0,0,0,251,1,-1,1,77,13,984.3396,1
8479425,Filip Hronek,D,DET,36046,12,3,24,45,26,25,1,3,2699,30511,24,0,15.625381469726562,0,0,0,0,2836,38,-3,15,677,182,4269,2,1,0,8,3,6,1,1,362,3420,0,0,12.5,0,0,0,0,487,2,-4,3,73,32,941.774,0
8479425,Filip Hronek,D,DET,39847,13,3,26,50,29,27,1,3,3082,33929,26,0,3.9063453674316406,0,0,0,0,2836,39,-6,16,744,188,3801,1,0,2,5,3,2,0,0,383,3418,2,0,0.0,0,0,0,0,0,1,-3,1,67,6,682.3797,0
8479425,Filip Hronek,D,DET,42230,13,3,26,53,31,28,1,3,3336,35778,26,0,0.9765863418579102,0,0,0,0,3116,39,-9,16,792,186,2383,0,0,0,3,2,1,0,0,254,1849,0,0,0.0,0,0,0,0,280,0,-3,0,48,-2,955.7324000000001,1
8479425,Filip Hronek,D,DET,46464,13,4,26,61,34,31,2,4,3702,39505,26,0,12.622073292732239,0,0,0,0,3257,41,-10,17,865,213,4234,0,1,0,8,3,3,1,1,366,3727,0,0,12.5,0,0,0,0,141,2,-1,1,73,27,1005.123,0
8479425,Filip Hronek,D,DET,50221,16,4,26,67,37,34,2,5,4269,42533,26,0,6.311036646366119,0,0,0,0,3419,44,-11,20,938,237,3757,3,0,0,6,3,3,0,1,567,3028,0,0,0.0,0,0,0,0,162,3,-1,3,73,24,1001.0185999999999,0
8479425,Filip Hronek,D,DET,54278,17,4,28,71,40,35,2,5,4663,45925,28,0,1.5777591615915298,0,0,0,0,3690,48,-10,21,1015,252,4057,1,0,2,4,3,1,0,0,394,3392,2,0,0.0,0,0,0,0,271,4,1,1,77,15,969.8057000000001,0
